idx,timestamp,dir_prob,position_dir,position_size,actual_return,position_return,cumulative_pnl
1216,2022-02-10 08:00:00+00:00,0.579043949922934,1,0.3161757996917358,-0.0319837020049651,-0.010112472558522014,-0.03616402500750132
1217,2022-02-10 16:00:00+00:00,0.5835752699993966,1,0.328800428738828,-0.00335809738482416,-0.0011041438598769209,-0.03726816886737824
1218,2022-02-11 00:00:00+00:00,0.3527442019944071,-1,0.5774543990084687,0.006692668066742055,-0.0038647106162437036,-0.041132879483621945
1219,2022-02-11 08:00:00+00:00,0.5733740692389219,1,0.2934962769556875,-0.029045643153526972,-0.00852478812734362,-0.049657667610965565
1220,2022-02-11 16:00:00+00:00,0.549657022012322,0,0.0,-0.005760967086933938,-0.0,-0.049657667610965565
1221,2022-02-12 00:00:00+00:00,0.611813273628697,1,0.4472530945147879,-0.00030871526953217765,-0.00013807385962223326,-0.049795741470587795
1222,2022-02-12 08:00:00+00:00,0.6473107820919715,1,0.5892431283678858,0.0024348528398698247,0.0014347203044803264,-0.04836102116610747
1223,2022-02-12 16:00:00+00:00,0.43394309523361135,-1,0.2642276190655546,0.004277301863766158,-0.001130181287487591,-0.04949120245359506
1224,2022-02-13 00:00:00+00:00,0.5647613027773504,1,0.2590452111094015,0.004023124115148655,0.0010421710357280073,-0.04844903141786706
1225,2022-02-13 08:00:00+00:00,0.47039753822099056,0,0.0,-0.01153922985628841,-0.0,-0.04844903141786706
1226,2022-02-13 16:00:00+00:00,0.3197431937192022,-1,0.7210272251231913,0.005682426086853149,-0.00409718391337136,-0.05254621533123842
1227,2022-02-14 00:00:00+00:00,0.37474661732880726,-1,0.501013530684771,0.005780346820809248,-0.0028960319692761323,-0.05544224730051455
1228,2022-02-14 08:00:00+00:00,0.5963342823932544,1,0.38533712957301747,-0.00015278659238887713,-5.887434694837255e-05,-0.055501121647462924
1229,2022-02-14 16:00:00+00:00,0.3735693599540887,-1,0.5057225601836453,0.026647702561329683,-0.013476344362327928,-0.06897746600979085
1230,2022-02-15 00:00:00+00:00,0.4466913549222197,-1,0.2132345803111213,0.01237691779253492,-0.002639186871036434,-0.07161665288082729
1231,2022-02-15 08:00:00+00:00,0.2574592562200525,-1,0.97016297511979,0.007102385179991178,-0.006890471136666946,-0.07850712401749424
1232,2022-02-15 16:00:00+00:00,0.26685224000744234,-1,0.9325910399702306,-0.0075351772619569,0.00702723879908842,-0.07147988521840581
1233,2022-02-16 00:00:00+00:00,0.2576201507036418,-1,0.9695193971854328,-0.01383828554617665,0.013416486260809072,-0.05806339895759674
1234,2022-02-16 08:00:00+00:00,0.24893282759396976,-1,1.004268689624121,0.006930181859904768,-0.006959764655303415,-0.06502316361290016
1235,2022-02-16 16:00:00+00:00,0.19476236752709455,-1,1.220950529891622,0.00046718855046206086,-0.0005704141082459519,-0.0655935777211461
1236,2022-02-17 00:00:00+00:00,0.15616726136420794,-1,1.3753309545431682,-0.044988610478359906,0.06187422859277351,-0.003719349128372594
1237,2022-02-17 08:00:00+00:00,0.43513915139405207,-1,0.2594433944237917,-0.03363148479427549,0.00872546657453897,0.005006117446166376
1238,2022-02-17 16:00:00+00:00,0.4318614596005919,-1,0.27255416159763235,0.0028137726767863756,-0.0007669054528478364,0.004239211993318539
1239,2022-02-18 00:00:00+00:00,0.6623441950503172,1,0.6493767802012687,-0.019419626375249206,-0.012610654448270963,-0.008371442454952423
1240,2022-02-18 08:00:00+00:00,0.8099897982359778,1,1.2399591929439113,0.004003514056224899,0.004964194058096231,-0.003407248396856192
1241,2022-02-18 16:00:00+00:00,0.6703277300623173,1,0.6813109202492691,0.006062575782197277,0.00413049908524976,0.0007232506883935678
1242,2022-02-19 00:00:00+00:00,0.8061078877987663,1,1.2244315511950652,-0.007082152974504249,-0.008671611552372983,-0.007948360863979416
1243,2022-02-19 08:00:00+00:00,0.7450706270631402,1,0.9802825082525608,0.0026778787196235954,0.002625077668068774,-0.005323283195910642
1244,2022-02-19 16:00:00+00:00,0.8773688093673431,1,1.5094752374693723,-0.03243560303514377,-0.04896073959393594,-0.05428402278984658
1245,2022-02-20 00:00:00+00:00,0.8154245610747897,1,1.2616982442991587,-0.011273200995756426,-0.01422337790397741,-0.068507400693824
1246,2022-02-20 08:00:00+00:00,0.8570465287336575,1,1.42818611493463,0.000717500489204879,0.0010247242361412126,-0.06748267645768279
1247,2022-02-20 16:00:00+00:00,0.6992380807787092,1,0.7969523231148368,0.02409073132577239,0.019199164295609677,-0.048283512162073106
1248,2022-02-21 00:00:00+00:00,0.5857895835840847,1,0.3431583343363389,-0.01270398940909901,-0.004359479845052906,-0.052642992007126015
1249,2022-02-21 08:00:00+00:00,0.49785732270191374,0,0.0,-0.04586126869520371,-0.0,-0.052642992007126015
1250,2022-02-21 16:00:00+00:00,0.5180330672383464,0,0.0,-0.007040255124792238,-0.0,-0.052642992007126015
1251,2022-02-22 00:00:00+00:00,0.7712783352395991,1,1.0851133409583964,0.026972591927274706,0.02926831934051253,-0.023374672666613486
1252,2022-02-22 08:00:00+00:00,0.7233157673474222,1,0.8932630693896888,0.012787554330541715,0.011422650031287099,-0.011952022635326387
1253,2022-02-22 16:00:00+00:00,0.6130346555596485,1,0.45075524528921457,-0.0021326983213178245,-0.0009613249549535122,-0.012913347590279898
1254,2022-02-23 00:00:00+00:00,0.39764911901623523,-1,0.40751957524857557,0.00908661789001652,-0.0037029746629856403,-0.01661632225326554
1255,2022-02-23 08:00:00+00:00,0.3088076539561112,-1,0.7526721595268787,-0.032069023765901324,0.024137461371799746,0.007521139118534206
1256,2022-02-23 16:00:00+00:00,0.738991405502828,1,0.9150415802713553,-0.05320105784591427,-0.04868118004343318,-0.04116004092489897
1257,2022-02-24 00:00:00+00:00,0.5388723411401568,0,0.0,0.017907781306715064,0.0,-0.04116004092489897
1258,2022-02-24 08:00:00+00:00,0.7477554398867363,1,0.8842985728314944,0.0674875680795643,0.059679160136627024,0.018519119211728052
1259,2022-02-24 16:00:00+00:00,0.844588936707573,1,1.0366829205638952,0.003810219740069941,0.003949989728125912,0.022469108939853964
1260,2022-02-25 00:00:00+00:00,0.31219889047355953,-1,0.5647571688425916,0.024191451747088186,-0.013662295798877691,0.008806813140976272
1261,2022-02-25 08:00:00+00:00,0.5953002641864708,1,0.2833671881560322,-0.005584535912373555,-0.001582474238645676,0.007224338902330596
1262,2022-02-25 16:00:00+00:00,0.5389442502693098,0,0.0,0.0003956655477415155,0.0,0.007224338902330596
1263,2022-02-26 00:00:00+00:00,0.32623287954649643,-1,0.5175469892784954,-0.00016585863740750193,8.583963843608625e-05,0.007310178540766682
1264,2022-02-26 08:00:00+00:00,0.6497015626142162,1,0.44641618779127046,-0.0022713642221853588,-0.0010139737571534721,0.00629620478361321
1265,2022-02-26 16:00:00+00:00,0.7693828488368059,1,0.8036557817063238,-0.008658506951105654,-0.006958459172200453,-0.0006622543885872433
1266,2022-02-27 00:00:00+00:00,0.8275252702962324,1,1.0123237358276695,0.014617091547115286,0.014797228721910796,0.014134974333323553
1267,2022-02-27 08:00:00+00:00,0.6133906079866867,1,0.3498085822056539,-0.04215144001525844,-0.014744935469664221,-0.0006099611363406688
1268,2022-02-27 16:00:00+00:00,0.8514990157059845,1,1.0160430297499687,0.01752289924332935,0.01780401963719579,0.01719405850085512
1269,2022-02-28 00:00:00+00:00,0.5875717905178016,1,0.2554637963761834,0.06454011741682975,0.01648766341386796,0.03368172191472308
1270,2022-02-28 08:00:00+00:00,0.5747773196163878,1,0.1956622533652309,0.05764917827861318,0.011279768126647379,0.044961490041370455
1271,2022-02-28 16:00:00+00:00,0.6920580254904406,1,0.5034194074861635,0.0075201909595485564,0.003785810077038738,0.04874730011840919
1272,2022-03-01 00:00:00+00:00,0.43544284626090046,-1,0.1702104392643069,0.0034732604945370902,-0.000591185194454522,0.04815611492395467
1273,2022-03-01 08:00:00+00:00,0.49102610126709634,0,0.0,0.017501031494980057,0.0,0.04815611492395467
1274,2022-03-01 16:00:00+00:00,0.04585399658778615,-1,1.206487748378683,-0.0096757115984636,0.011673627500391855,0.05982974242434652
1275,2022-03-02 00:00:00+00:00,0.7660894899709118,1,0.7031163942127491,0.0033439490445859874,0.0023511853946604666,0.06218092781900699
1276,2022-03-02 08:00:00+00:00,0.689309212561142,1,0.5001626841665465,-0.004840501507697191,-0.0024210382268020423,0.05975988959220495
1277,2022-03-02 16:00:00+00:00,0.5053219944317097,0,0.0,-0.010183740189321881,-0.0,0.05975988959220495
1278,2022-03-03 00:00:00+00:00,0.6230240029860428,1,0.38268911117868015,-0.021336586376347923,-0.008165279275951723,0.051594610316253224
1279,2022-03-03 08:00:00+00:00,0.7065829273123306,1,0.6227392603495747,-0.0016227848398969885,-0.0010105718309039535,0.05058403848534927
1280,2022-03-03 16:00:00+00:00,0.7712359384238207,1,0.93857706333954,-0.024051542384659782,-0.022574226020180457,0.028009812465168815
1281,2022-03-04 00:00:00+00:00,0.8533335839738295,1,1.1785588221814494,-0.01764443210755621,-0.020795001122741994,0.007214811342426821
1282,2022-03-04 08:00:00+00:00,0.8075168594342469,1,1.02762587878722,-0.03892035332997531,-0.03999556229342498,-0.03278075095099815
1283,2022-03-04 16:00:00+00:00,0.9006494958877798,1,1.2544143016554334,-0.0030806989735264415,-0.0038644728514867816,-0.03664522380248494
1284,2022-03-05 00:00:00+00:00,0.9604894673710911,1,1.4413135532228525,0.0038723906241985946,0.005581329090030536,-0.031063894712454403
1285,2022-03-05 08:00:00+00:00,0.7473588877178178,1,0.7737479707445009,0.005492400051092094,0.004249733394049501,-0.026814161318404903
1286,2022-03-05 16:00:00+00:00,0.8317808686611629,1,1.0369240415235408,0.00036839430894308945,0.0003819969157035402,-0.026432164402701363
1287,2022-03-06 00:00:00+00:00,0.782095025232745,1,0.8845210684286486,-0.013803349883808049,-0.012209353787120358,-0.03864151818982172
1288,2022-03-06 08:00:00+00:00,0.565862092068506,1,0.20661642537725874,-0.011253895083824779,-0.0023252395737905812,-0.040966757763612305
1289,2022-03-06 16:00:00+00:00,0.6811048704698492,1,0.6103498158240284,-0.013061936760952231,-0.0079723506963523,-0.0489391084599646
1290,2022-03-07 00:00:00+00:00,0.7444030443103143,1,0.8280024314216627,0.03069208946361417,0.02541312470128373,-0.023525983758680872
1291,2022-03-07 08:00:00+00:00,0.5694443276282707,1,0.2765731890544823,-0.027640153115438288,-0.007644525293090952,-0.031170509051771822
1292,2022-03-07 16:00:00+00:00,0.6432801529673421,1,0.5731206118693684,0.014180008426374553,0.008126855105636583,-0.023043653946135237
1293,2022-03-08 00:00:00+00:00,0.6838827886568887,1,0.7355311546275547,0.0028560671954718352,0.002100726401979281,-0.020942927544155956
1294,2022-03-08 08:00:00+00:00,0.7568026116942488,1,1.0272104467769951,0.0026408108842832915,0.0027126685282981913,-0.018230259015857765
1295,2022-03-08 16:00:00+00:00,0.560880628706356,1,0.24352251482542409,0.07888655055323873,0.019210651176627645,0.0009803921607698801
1296,2022-03-09 00:00:00+00:00,0.6641479203867208,1,0.5550028554262691,0.01766331989038211,0.009803192975469686,0.010783585136239567
1297,2022-03-09 08:00:00+00:00,0.4748336269084444,0,0.0,-0.013593762861745786,-0.0,0.010783585136239567
1298,2022-03-09 16:00:00+00:00,0.35052882116793976,-1,0.4948045368022079,-0.06526948249347306,0.032295636052502755,0.04307922118874232
1299,2022-03-10 00:00:00+00:00,0.6078517236067079,1,0.30768451529454593,-0.001517702275278033,-0.0004669734889303511,0.04261224769981197
1300,2022-03-10 08:00:00+00:00,0.8774879359601763,1,1.0868358234176334,0.006731469299646182,0.007316001979091479,0.04992824967890345
1301,2022-03-10 16:00:00+00:00,0.5530183194618562,1,0.15213160273337623,-0.007828359723913925,-0.0011909409115724362,0.04873730876733101
1302,2022-03-11 00:00:00+00:00,0.30494218748314156,-1,0.5675526374708237,-0.0010230309850509597,0.000580623933780047,0.04931793270111106
1303,2022-03-11 08:00:00+00:00,0.6512563166652847,1,0.44359217232831216,-0.008538255738040682,-0.0037875034107321425,0.04553042929037892
1304,2022-03-11 16:00:00+00:00,0.8827199649537366,1,1.1804152469217635,0.009489748489386975,0.011201843806325157,0.056732273096704075
1305,2022-03-12 00:00:00+00:00,0.5374672773031713,0,0.0,-0.0017522094465831917,-0.0,0.056732273096704075
1306,2022-03-12 08:00:00+00:00,0.7438434376662226,1,0.7500737400836511,-0.005944907110826393,-0.004459118711067445,0.05227315438563663
1307,2022-03-12 16:00:00+00:00,0.8330970253603698,1,1.024774410750084,0.007024463176346248,0.00719849011237589,0.05947164449801252
1308,2022-03-13 00:00:00+00:00,0.5832928169711781,1,0.255722423150747,-0.003609322804008652,-0.0009229847733743412,0.05854865972463818
1309,2022-03-13 08:00:00+00:00,0.23084886882740072,-1,0.8317897760202639,-0.030019653431643308,0.024970040804112536,0.08351870052875071
1310,2022-03-13 16:00:00+00:00,0.7440193153209341,1,0.7328890146873166,0.03451107108803899,0.025292784885516836,0.10881148541426755
1311,2022-03-14 00:00:00+00:00,0.6493661586032838,1,0.4343348150882202,-0.002944263806037021,-0.001278796275766029,0.10753268913850152
1312,2022-03-14 08:00:00+00:00,0.6765694295328556,1,0.5287081618611723,0.018013044371405093,0.009523643579129323,0.11705633271763084
1313,2022-03-14 16:00:00+00:00,0.821491188209511,1,0.9819170218634917,-0.030835782119029903,-0.030278179345149352,0.08677815337248149
1314,2022-03-15 00:00:00+00:00,0.6706885731491425,1,0.505535291301555,0.014678708065481612,0.007420604957813731,0.09419875833029522
1315,2022-03-15 08:00:00+00:00,0.6982479919857464,1,0.5831698228672316,0.007515325621360967,0.004382711111398642,0.09858146944169385
1316,2022-03-15 16:00:00+00:00,0.559967545630775,1,0.1761417993395378,0.006619144602851324,0.0011659080404348226,0.09974737748212868
1317,2022-03-16 00:00:00+00:00,0.7081020862284898,1,0.7857165807678674,0.02727617602427921,0.021431343762219144,0.12117872124434782
1318,2022-03-16 08:00:00+00:00,0.2451394338084171,-1,0.9383808108320512,0.01245737779583195,-0.011689764276893975,0.10948895696745385
1319,2022-03-16 16:00:00+00:00,0.19395168992585,-1,1.1240486575875308,-0.009738720227601552,0.010946795398456057,0.1204357523659099
1320,2022-03-17 00:00:00+00:00,0.17408925775284975,-1,1.3036429689886009,0.001706610352617621,-0.0022248105869931184,0.11821094177891679
1321,2022-03-17 08:00:00+00:00,0.4434490984119578,-1,0.22620360635216885,0.0023655729466704255,-0.000535101131625977,0.11767584064729082
1322,2022-03-17 16:00:00+00:00,0.23827209800820479,-1,1.0469116079671807,-0.008314991440449988,0.00870506105915484,0.12638090170644567
1323,2022-03-18 00:00:00+00:00,0.6074065185801109,1,0.4296260743204434,0.008557336621454994,0.0036764549393142752,0.13005735664575996
1324,2022-03-18 08:00:00+00:00,0.4973362106974684,0,0.0,0.0208939531016945,0.0,0.13005735664575996
1325,2022-03-18 16:00:00+00:00,0.29706998643968435,-1,0.8117200542412626,-0.0036645389985988527,0.002974579794711883,0.13303193644047184
1326,2022-03-19 00:00:00+00:00,0.14364777057278846,-1,1.4254089177088463,0.007488250778273255,-0.010673819437390906,0.12235811700308094
1327,2022-03-19 08:00:00+00:00,0.4693934980108863,0,0.0,0.006454306848007635,0.0,0.12235811700308094
1328,2022-03-19 16:00:00+00:00,0.30722960459932663,-1,0.7710815816026935,-0.007764251253541328,0.005986871136541343,0.12834498813962228
1329,2022-03-20 00:00:00+00:00,0.24974461608226523,-1,1.001021535670939,-0.012245239289895586,0.0122577482386294,0.14060273637825169
1330,2022-03-20 08:00:00+00:00,0.5634506915400248,1,0.2538027661600992,-0.0016569707671653705,-0.00042054376415299273,0.1401821926140987
1331,2022-03-20 16:00:00+00:00,0.38841800989718533,-1,0.44632796041125866,-0.004894359371971312,0.0021844894360116846,0.14236668205011038
1332,2022-03-21 00:00:00+00:00,0.6121593223198384,1,0.44863728927935353,0.003092281470659849,0.0013873127766856075,0.143753994826796
1333,2022-03-21 08:00:00+00:00,0.4909954879261331,0,0.0,-0.005146005777119693,-0.0,0.143753994826796
1334,2022-03-21 16:00:00+00:00,0.9125467139142234,1,1.6501868556568935,0.029901183359765767,0.049342539748872094,0.19309653457566808
1335,2022-03-22 00:00:00+00:00,0.6662868997750202,1,0.6651475991000808,0.008090404046386562,0.005381312827203601,0.1984778474028717
1336,2022-03-22 08:00:00+00:00,0.4589039710800196,0,0.0,-0.004523876668546719,-0.0,0.1984778474028717
1337,2022-03-22 16:00:00+00:00,0.48666268880473723,0,0.0,-0.006173349543785928,-0.0,0.1984778474028717
1338,2022-03-23 00:00:00+00:00,0.5891341833496019,1,0.3565367333984075,0.011330704546534277,0.0040398123861238155,0.2025176597889955
1339,2022-03-23 08:00:00+00:00,0.3750781691582687,-1,0.49968732336692523,0.006494421608925426,-0.003245180150580266,0.19927247963841524
1340,2022-03-23 16:00:00+00:00,0.5227373926388108,0,0.0,0.004830636033744443,0.0,0.19927247963841524
1341,2022-03-24 00:00:00+00:00,0.4759194760100653,0,0.0,0.02073922686577563,0.0,0.19927247963841524
1342,2022-03-24 08:00:00+00:00,0.2598772570418575,-1,0.96049097183257,0.0004322946884634199,-0.0004152151454402883,0.19885726449297494
1343,2022-03-24 16:00:00+00:00,0.598540431017981,1,0.3941617240719242,-0.0015464913976416005,-0.0006095677155568129,0.19824769677741813
1344,2022-03-25 00:00:00+00:00,0.470615608401599,0,0.0,0.009464153522008998,0.0,0.19824769677741813
1345,2022-03-25 08:00:00+00:00,0.45637904186874445,0,0.0,-0.0005528227808114085,-0.0,0.19824769677741813
1346,2022-03-25 16:00:00+00:00,0.7532530337737754,1,1.0130121350951016,0.003962206644315757,0.004013763412446303,0.20226146018986443
1347,2022-03-26 00:00:00+00:00,0.6771206028157133,1,0.7084824112628532,-0.006206570869594549,-0.0043972462953641295,0.19786421389450032
1348,2022-03-26 08:00:00+00:00,0.7438435359995619,1,0.9753741439982475,0.006267960989296948,0.006113607084549919,0.20397782097905023
1349,2022-03-26 16:00:00+00:00,0.59903265956133,1,0.39613063824532,0.005419383854283787,0.0021467839850938188,0.20612460496414406
1350,2022-03-27 00:00:00+00:00,0.8476071980414864,1,1.3904287921659457,0.0024266958913913804,0.00337414783722138,0.20949875280136543
1351,2022-03-27 08:00:00+00:00,0.20013750280469694,-1,1.1994499887812122,0.044032173495911375,-0.05281439000568329,0.15668436279568215
1352,2022-03-27 16:00:00+00:00,0.6323544755245848,1,0.5294179020983392,0.004156604620349198,0.0022005808979575357,0.1588849436936397
1353,2022-03-28 00:00:00+00:00,0.3378114453332427,-1,0.6487542186670292,0.008789571694599627,-0.005702271717147817,0.15318267197649188
1354,2022-03-28 08:00:00+00:00,0.357704843484641,-1,0.569180626061436,-0.005864917036740119,0.003338197150770123,0.156520869127262
1355,2022-03-28 16:00:00+00:00,0.07382354191837905,-1,1.7047058323264839,0.00459440819141599,-0.007832114439995411,0.1486887546872666
1356,2022-03-29 00:00:00+00:00,0.18906892044445744,-1,1.2437243182221702,0.0017110627600921016,-0.002128090364730894,0.14656066432253573
1357,2022-03-29 08:00:00+00:00,0.498122446797799,0,0.0,-4.2176296921130326e-05,-0.0,0.14656066432253573
1358,2022-03-29 16:00:00+00:00,0.46399187841757,0,0.0,-0.0011704416044540048,-0.0,0.14656066432253573
1359,2022-03-30 00:00:00+00:00,0.5402624277894442,0,0.0,-0.004634468197413566,-0.0,0.14656066432253573
1360,2022-03-30 08:00:00+00:00,0.49730787406067745,0,0.0,-0.0025242347750461364,-0.0,0.14656066432253573
1361,2022-03-30 16:00:00+00:00,0.753244893986732,1,1.012979575946928,0.002668849948962232,0.0027034904895657423,0.14926415481210148
1362,2022-03-31 00:00:00+00:00,0.7719247114949697,1,1.0876988459798786,-0.01444341933636624,-0.015710090544169022,0.13355406426793245
1363,2022-03-31 08:00:00+00:00,0.3790015013609436,-1,0.4839939945562255,-0.020605356316644608,0.009972868712947176,0.14352693298087962
1364,2022-03-31 16:00:00+00:00,0.28884838443268124,-1,0.844606462269275,-0.01127200017578168,0.00952040419116561,0.15304733717204524
1365,2022-04-01 00:00:00+00:00,0.5726608510787691,1,0.2906434043150763,0.03337926130050224,0.009701462137900452,0.1627487993099457
1366,2022-04-01 08:00:00+00:00,0.49070124700954143,0,0.0,-0.004860215053763441,-0.0,0.1627487993099457
1367,2022-04-01 16:00:00+00:00,0.24957890848039965,-1,1.0016843660784014,0.0069477460344902105,-0.006959448582232053,0.15578935072771366
1368,2022-04-02 00:00:00+00:00,0.21248516040097168,-1,1.1500593583961134,-0.006320352823770536,0.007268780913342606,0.16305813164105626
1369,2022-04-02 08:00:00+00:00,0.31309471605200717,-1,0.7476211357919713,-0.010669315997494655,0.007976606144170404,0.17103473778522665
1370,2022-04-02 16:00:00+00:00,0.5655632184067392,1,0.2622528736269567,0.012279782565983366,0.003220408265443342,0.17425514605067
1371,2022-04-03 00:00:00+00:00,0.30666352692961596,-1,0.7733458922815362,0.0007548064999622596,-0.000583726506213217,0.17367141954445678
1372,2022-04-03 08:00:00+00:00,0.44983862681479986,-1,0.20064549274080057,0.0001508474393647168,-3.0266858800021638e-05,0.17364115268565675
1373,2022-04-03 16:00:00+00:00,0.6116466494361441,1,0.44658659774457643,-0.005020307466899368,-0.0022420020312742817,0.17139915065438246
1374,2022-04-04 00:00:00+00:00,0.48717142890297344,0,0.0,-0.01163961583853958,-0.0,0.17139915065438246
1375,2022-04-04 08:00:00+00:00,0.5327989351897899,0,0.0,0.020584562126158498,0.0,0.17139915065438246
1376,2022-04-04 16:00:00+00:00,0.19912992634848437,-1,1.2034802946060625,0.0024151737314970856,-0.002906613993906936,0.16849253666047553
1377,2022-04-05 00:00:00+00:00,0.5792480018660332,1,0.3169920074641328,-0.019938748848863857,-0.006320424023924521,0.162172112636551
1378,2022-04-05 08:00:00+00:00,0.5685749561382736,1,0.2742998245530943,-0.006042131025741882,-0.001657355480287806,0.1605147571562632
1379,2022-04-05 16:00:00+00:00,0.4193446609465214,-1,0.3226213562139144,-0.004990601400446296,0.0016100745921350445,0.16212483174839826
1380,2022-04-06 00:00:00+00:00,0.5452520519600781,0,0.0,-0.024304826717633152,-0.0,0.16212483174839826
1381,2022-04-06 08:00:00+00:00,0.8568990540268283,1,1.4275962161073132,-0.022645696751474802,-0.0323289109935191,0.12979592075487917
1382,2022-04-06 16:00:00+00:00,0.7674252333596746,1,1.0697009334386984,0.006221254214117729,0.0066548814400011706,0.13645080219488034
1383,2022-04-07 00:00:00+00:00,0.8628612339427701,1,1.4514449357710806,-0.002705690008520045,-0.003927160060632831,0.1325236421342475
1384,2022-04-07 08:00:00+00:00,0.9104334924039182,1,1.641733969615673,0.0027130306283840726,0.004454074543225888,0.13697771667747338
1385,2022-04-07 16:00:00+00:00,0.5235864948006669,0,0.0,0.007541391300343104,0.0,0.13697771667747338
1386,2022-04-08 00:00:00+00:00,0.6917200611665427,1,0.7668802446661709,-0.0027082928613056945,-0.002076936292105755,0.13490078038536762
1387,2022-04-08 08:00:00+00:00,0.3625421236420519,-1,0.5498315054317924,-0.031625263543862865,0.0173885662639993,0.1522893466493669
1388,2022-04-08 16:00:00+00:00,0.7129829444575294,1,0.8519317778301176,0.0050288716395304805,0.004284255556344661,0.15657360220571157
1389,2022-04-09 00:00:00+00:00,0.8257785573581906,1,1.3031142294327624,-0.00573366141964044,-0.00747161578268311,0.14910198642302847
1390,2022-04-09 08:00:00+00:00,0.6455519450277115,1,0.5822077801108461,0.011876850207223209,0.006914794593856467,0.15601678101688493
1391,2022-04-09 16:00:00+00:00,0.6766226960966774,1,0.7064907843867094,-0.0023638725381203702,-0.0016700541636468621,0.15434672685323808
1392,2022-04-10 00:00:00+00:00,0.26921971015780594,-1,0.9231211593687763,0.0023929338072280677,-0.0022089678304211134,0.15213775902281695
1393,2022-04-10 08:00:00+00:00,0.2339692431877793,-1,1.0641230272488826,-0.013820139254578433,0.014706328420583118,0.16684408744340007
1394,2022-04-10 16:00:00+00:00,0.3257355257611188,-1,0.6970578969555248,0.003512352564254693,-0.002448313091805721,0.16439577435159436
1395,2022-04-11 00:00:00+00:00,0.25484814954039003,-1,0.9806074018384399,-0.04043987229514012,0.03965563810201566,0.20405141245361003
1396,2022-04-11 08:00:00+00:00,0.8131118274959049,1,1.2524473099836197,-0.02649414664202095,-0.033182522692110694,0.17086888976149933
1397,2022-04-11 16:00:00+00:00,0.554443958608015,1,0.21777583443205994,0.015886075949367088,0.0034596034457244963,0.17432849320722382
1398,2022-04-12 00:00:00+00:00,0.9219323372314776,1,1.6877293489259104,0.0006603949909662949,0.0011145680081374775,0.1754430612153613
1399,2022-04-12 08:00:00+00:00,0.702508244180512,1,0.8100329767220482,-0.0024655077949892914,-0.001997142618306589,0.17344591859705472
